TimeStamp,Positive,Negative,Neutral,Compound,Closing_price,predicted_price
2019-04-15,0.05655555555555555,0.04677777777777778,0.8966666666666667,0.10214444444444447,5201.076817,5205.021220
2019-04-16,0.0,0.02025,0.97975,-0.14535,5207.248695,5000.154879
2019-04-17,0.11075,0.0205,0.8687499999999999,0.13935833333333333,5268.707893,5269.471254
2019-04-17,0.11075,0.0205,0.8687499999999999,0.13935833333333333,5200.707893,5269.471254
2019-04-17,0.11075,0.0205,0.8687499999999999,0.13935833333333333,5205.707893,5269.471254
